,text,label
190,"Justice may be blind, but it ain #39;t cheap: Tyco International #39;s (nyse: TYC - news - people ) former chief executive and chief financial officer say their legal bills have topped \$25 million and they want a second insurance company to pick up the extras.",3
191,"PARIS, Sept 17 (AFP) - France on Friday backed UN Secretary General Kofi Annan #39;s description of the US-led war on Iraq as  quot;illegal quot;, with Foreign Minister Michel Barnier saying that long-held stance was why his country had opposed joining the conflict.",1
192,Newcastle midfielder Nicky Butt is facing up to the possibility of a three-match European ban for his moment of UEFA Cup madness. The 29-year-old England international lost his cool with Hapoel Bnei Sakhnin ,2
193,"French soccer star Zinedine Zidane has thrown his support behind Paris #39; campaign to host the 2012 Summer Olympics, the Paris bid committee said Friday.",2
194, ABIDJAN (Reuters) - France deployed troops in the Ivory  Coast's main city on Sunday to protect its citizens from mob  violence which erupted overnight after French forces destroyed  most of the small West African nation's air force.,1
195,Australia #39;s Treasurer Peter Costello said his forecast in May for aA\$2.4 billion (\$1.7 billion) budget surplus will help keep interest rates from rising.,1
196,"AP - Vijay Singh is making it look easy by winning tournament after tournament, and millions upon millions of dollars, while chasing Tiger Woods' single-season money record. Singh's ability to turn bad lies into good shots helped him to an even-par 72 that kept him in the 84 Lumber Classic lead Saturday.",2
197," BOSTON (Reuters) - David Ortiz smacked a two-run homer in  the bottom of the 12th inning to give the Red Sox a 6-4 victory  over the New York Yankees on Monday, enabling Boston to avoid a  sweep in the American League Championship Series.",2
198,"Right-hander Matt Clement and the Boston Red Sox agreed Friday to a three-year deal in the \$25 million range, according to a report on MLB.",2
199," NEW YORK (Reuters) - DirecTV Group &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DTV.N target=/stocks/quickinfo/fullquote""&gt;DTV.N&lt;/A&gt; the largest U.S.  satellite television service, will buy its controlling  shareholder News Corp Ltd.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NCP.AX target=/stocks/quickinfo/fullquote""&gt;NCP.AX&lt;/A&gt; stakes in Sky Latin  America for \$579 million and combine its operations with  DirecTV Latin America, the companies said on Monday.",3
200,"PORT-AU-PRINCE, Haiti -- Canada's prime minister urged rival groups yesterday to disarm and political factions to settle differences so the poorest nation in the Western Hemisphere may make use of international aid.",1
201,DESTINY #39;s child Michael Clarke hammered New Zealand but batting bunny Glenn McGrath received a guard of honour for breaking Kiwi hearts in Brisbane yesterday.,2
202,"U2 and Apple Computer are expected to announce next week that they have inked a deal to sell custom iPods. According to a source, the band #39;s upcoming Interscope album  quot;How to Dismantle an Atomic Bomb, quot; due Nov.",4
203,London - An international music industry group said on Thursday it was launching hundreds of lawsuits across Europe accusing people of piracy for illegally sharing music on the internet.,4
204,"Top managers at Microsoft Corp. told employees to destroy evidence contained in old e-mail during 2000, even as the company faced several antitrust lawsuits at the time, court documents filed by Burst.",3
205,PERTH (Dow Jones)--Financially distressed Australian mining company Sons of Gwalia Ltd. (SGW.AU) said Monday that it has been approached by several parties interested in buying its gold business.,3
206,Former world champions Shen Xue and Zhao Hongbo of China won won the short program at Skate Canada with 66.48 points Thursday night.,2
207,"TUCSON -- Booker Stanley ran for a career-high 135 yards on 30 carries, including a 7-yard run for Wisconsin's only touchdown, and the 20th-ranked Badgers rallied for a stormy 9-7 victory over Arizona yesterday.",2
208,"com. After vanquishing a so-called curse to win the World Series, the Red Sox don #39;t figure to have any problems with the fabled Sports Illustrated cover jinx.",2
209,AUSTRALIA confirmed its berth in the Confederations Cup last night with a 6-0 win over the Solomon Islands at Sydney #39;s Aussie Stadium.,2
210,Harry Kewell and fellow striker John Aloisi were ruled out of the Socceroos team for Saturday #39;s Confederations Cup qualifier against the Solomon Islands with leg injuries.,2
211,"Microsoft indicated that the defendants used compromised computers around the world, using so-called zombie computers. By Thomas Claburn.",4
212,"His Beatitude Petros VII , who died in a helicopter accident on Saturday aged 55, was the Pope and Patriarch of Alexandria, namely the head of the Eastern or Greek Orthodox Church in Africa; by tradition, he was the 128th successor in that office to St ",1
213, KABUL (Reuters) - A leading rights group urged Afghan  President Hamid Karzai on Saturday to sideline warlords  implicated in rights abuses and strengthen the rule of law when  he announces a new cabinet after being sworn in next week.,1
214,"A US soldier is expected to be sentenced today after being found guilty of murder for shooting a severely wounded Iraqi civilian, while the US army pressed its sole supplier of armoured Humvees to increase production amid a growing domestic controversy ",1
215,"BERKELEY, Calif. -- Mysterious tremors deep beneath the San Andreas Fault could portend future earthquakes, according to University of California, Berkeley scientists.",4
216,Thomson announced Friday it that it will enter the HD DVD market with a line of players and that it will also manufacture HD DVD and Blu-ray discs.,4
217," NEW YORK (Reuters) - MBIA Inc., a large U.S. bond insurer,  said on Thursday it received subpoenas from the U.S. Securities  and Exchange Commission and New York Attorney General Eliot  Spitzer, seeking information about so-called non-traditional or  loss-mitigation insurance products.",3
218,"UK retail giant Tesco has decided to launch its own online music store, complete with downloads from thousands of artists and one of the most open sharing schemes on the Internet.",4
219, WASHINGTON (Reuters) - The U.S. Supreme Court on Monday let  stand a lower-court ruling that telemarketers' rights to free  speech are not violated by the government's nationwide  do-not-call list.,3
220," NEW YORK (Reuters) - Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, the  world's biggest retailer, posted a 13 percent rise in quarterly  profit on Tuesday and raised its outlook and expectations for  holiday sales, saying the economy was improving.",3
221,"AP - Notre Dame's outgoing president criticized the decision to fire Tyrone Willingham after just three seasons, saying he was surprised the coach was not given more time to try to succeed.",2
222,"Vladimir Guerrero homered twice, and Troy Glaus and Jose Guillen also hit home runs as the Angels moved within a game of the first place Oakland Athletics in the West with a 9-5 victory over the Texas Rangers last night in Anaheim, Calif.",2
