,text,label
130, Keolis is the largest private sector French transport group. It runs passenger railways tramways bus networks funiculars trolley buses and airport services. The company based in Paris is majority owned by SNCF the French state rail operator. Caisse de dépôt et placement du Québec also hold ownership shares. Its turnover (revenue) reached €41b in 2007.,1
131, Magic Mike is a 2012 American comedy-drama film directed by Steven Soderbergh and starring Channing Tatum Alex Pettyfer Matt Bomer Joe Manganiello and Matthew McConaughey. The plot revolves around Adam a 19-year-old who enters the world of male stripping guided by Mike Lane who has been in the business for six years.The film is loosely based on the experiences of Tatum who was an 18-year-old stripper in Tampa Florida. Magic Mike was filmed in Los Angeles and Tampa.,13
132, Summer Knight is a 2002 contemporary fantasy novel by author Jim Butcher. It is the fourth novel in The Dresden Files which follows the character of Harry Dresden present-day Chicago's only professional wizard.,14
133, City University London is a public research university located in London United Kingdom. It was founded in 1894 as the Northampton Institute and became a university when The City University was created by Royal Charter in 1966.,2
134, Rzepiska [ʐɛˈpiska] (Slovak: Repiská) is a village in the administrative district of Gmina Bukowina Tatrzańska within Tatra County Lesser Poland Voivodeship in southern Poland close to the border with Slovakia. It lies approximately 4 kilometres (2 mi) north-east of Bukowina Tatrzańska 17 km (11 mi) north-east of Zakopane and 79 km (49 mi) south of the regional capital Kraków.,9
135, Dobri Dub is a village in the municipality of Tutin Serbia. According to the 2002 census the village has a population of 240 people.,9
136, For the Bristol England sherry and wine merchant see John Harvey & Sons.Harveys Brewery (Harvey & Son (Lewes) Ltd.) is a brewery in Lewes the county town of East Sussex England.As of 2008 Harvey's estate includes 50 tied houses mostly in Sussex.,1
137, The Dr. James Wyatt Walton House located at 301 W. Sevier in Benton Arkansas was designed by Charles L. Thompson and was built in 1903. It has also been known as Walton House.It was listed on the National Register of Historic Places in 1977.It was built for Dr. James Wyatt Walton the first doctor of Benton.,7
138, Linsleyonides is a genus of beetles in the family Cerambycidae containing the following species: Linsleyonides albomaculatus (Champlain & Knull 1922) Linsleyonides chemsaki Skiles 1985 Linsleyonides portoricensis (Fisher 1932)↑,10
139, Broadway Stores Inc. was an American retailer based in Southern California. Known through its history as Carter Hawley Hale Stores and Broadway Hale Stores over time it acquired other retail store chains in regions outside its California home base and became in certain retail sectors a regional and national retailer in the 1970s and 1980s. It entered into Chapter 11 bankruptcy in 1991 and eventually its assets were completely sold off.,1
140, Stagecoach in Bassetlaw is the brand name for Stagecoach East Midlands operations in the Bassetlaw district with operations be run out of their depot on Central Avenue/Hardy Street in Worksop. On top of providing local services for Worksop Stagecoach in Bassetlaw also operate services from Worksop to the nearby towns of Chesterfield Doncaster Retford and Rotherham. They also provide a service from Worksop to the city of Nottingham and some of the services out of Retford bus station.,1
141, FreeCityBus or FreeTownBus is a family of zero-fare bus services which are operated in the centres of several cities and towns in the English county of West Yorkshire. The services operate as FreeCityBus in the cities of Bradford and Wakefield and as FreeTownBus in the towns of Huddersfield and Dewsbury. The service is run under contract to Metro Connect.,1
142, Waldron High School is a comprehensive public secondary school located in Waldron Arkansas United States. The school educates more than 450 students annually in grades nine through twelve. Waldron is the larger of two public high schools in Scott County and is the sole high school administered by the Waldron School District.,2
143, North Lindsey College is a further education college in Scunthorpe North Lincolnshire England situated on the A18.,2
144, Pindolonan National High School is a high school located at the center of the Municipality of Butig Province of Lanao del Sur in the Barangay Pindolonan Philippines. It has 15000 square meters land area duly donated by late Municipal Councilor Datu Ditual Bundas Maliwanag. The area is bounded at east by the Sawa River west by Lake Butig north by Sultan Dimnatang Ditual and south by Macabago Canapi.,2
145, The Age of Revolution: Europe: 1789–1848 is a book by Eric Hobsbawm first published in 1962. It is the first in a trilogy of books about the long 19th century (coined by Hobsbawm) followed by The Age of Capital: 1848–1875 and The Age of Empire: 1875–1914.,14
146, Parineeta is a 1953 film based upon the 1914 Bengali novel by the same name by Sharat Chandra Chattopadhyay which was earlier filmed in Bengali. The film was directed by Bimal Roy. This version of the film is considered by many to be the most faithful adaptation of the novella particularly due to Meena Kumari's interpretation of the role of Lalita.,13
147, Hopperstad Stave Church (Norwegian: Hopperstad stavkyrkje) is a stave church just outside the village of Vikøyri in Vik Municipality Sogn og Fjordane county Norway. The church is currently owned by the Society for the Preservation of Ancient Norwegian Monuments. The church was once the main parish church for the Vik parish in the Indre Sogn deanery in the Diocese of Bjørgvin. It was replaced by Vik Church in 1877.,7
148, The Academy of Music was a music conservatory located in the United States. The academy was once considered one of the foremost music academies in the southeast and the primary music academy in the state of North Carolina. Centrally located downtown in the metropolitan city of Raleigh North Carolina the Academy taught a number of University age students as well as advanced high school students..,2
149, The Pioneer Valley Transit Authority (PVTA) oversees and coordinates public transportation in the Pioneer Valley of Western Massachusetts. Currently the PVTA offers fixed-route bus service as well as paratransit service for the elderly and disabled. The PVTA was created by Chapter 161B of the Massachusetts General Laws in 1974. It is based in Springfield Massachusetts and serves Hampden Hampshire and Franklin counties.,1
150, Jonathan Philbin Bowman (6 January 1969 – 3 March 2000) was an Irish journalist and radio broadcaster.,3
151, Typha laxmannii common name Graceful Cattail is a wetland plant species widespread across Europe and Asia.Typha laxmannii is not as tall as many of the other species in the genus rarely more than 130 cm high. A noticeable space separates the staminate (male) flowers from the pistillate (female) ones.,11
152, The Pegasus-class hydrofoils were a series of fast attack patrol boats employed by the U.S. Navy. They were in service from 1977 through 1993. These hydrofoils carried the designation PHM for Patrol Hydrofoil Missile. The Pegasus class vessels were originally intended for NATO operations in the North Sea and Baltic Sea. Subsequently participation by other NATO navies including Germany and Italy ceased and the U.S.,6
153, Elliott Smith and the Big Nothing is a biography of musician Elliott Smith by Benjamin Nugent. It was published by Da Capo Press on October 30 2004 just past the one-year anniversary of Smith's death. The book contains interviews with two of the musician's producers Rob Schnapf and David McConnell and friends such as Pete Krebs and Bill Santen but does not contain any original interviews with Smith his family or his close friends.,14
154, Numa Pompilio Llona (March 5 1832 – April 5 1907) was an Ecuadorian poet journalist educator diplomat and philosopher.Numa Pompilio Llona was widely read in his time but today he is mostly forgotten.,3
